id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
152500	βασιλευοντος αντιγονου ετους εβδομου ιερεως νικολαου του παυσανιου ολωιου ενατει απιοντος επιστατουντος πανταυχου του αρκε[σι]νου ταμιων γαιτεου του παιλλου ε[ποκιλ]λου του διονυσοφανου πρωτογεν[ου] [του --------] εδ[οξ]ε τηι θεσσα[λονικεων] [βουληι -----------].	Makedonia (Mygdonia) — Thessalonike — 223 BC — IG X,2 1 2; Add. 287, 2	1692	Northern Greece (IG X)	1485	Macedonia 	 223 BC 	-223.0	-223.0	0.0
277076	ετους μηνος υπερβερταιου. πενταετη γλαυκωνα νομω φθιμενων εγεραραν θειοι και τοκεωνες αλαστον πενθος εχοντες αρχεμορου προτεροιο και αστυανακτος εκεινου μαλλον ανειασαντα βροτους αιωνιω ατη ω φθονε και μοιραι μεροπων εμαρανατε καλλος.	Lyd. — Saittai (Sidaskale) — İcikler — 182/183 AD — ZPE 36 (1979) 188, 47	1702	Asia Minor	1654	Lydia	 182/183 AD 	182.0	183.0	0.0
304932	εξεδρων δυειν εκ τουδε του σπηλαιου του ταφαιωνος εισιοντων το του σπηλαιου θυρωμα εν δεξιοις και εωνιμοις συν δικαιοις πασι εξεχωρησεν ιουλιος αυρηλιος ιεδειβηλος αβισαμαια του μαλχη ιουλια αυρηλια αμαθη βολαζαιου του μοκιμου αυτη τε και υιοις και υωνοις εις το παντελες μηνι δαισιω του ετους.	Syria, Ctr. — Palmyra (Tadmor) — 263 AD — Berytus 2.1935.110	1693	Greater Syria and the East	1676	Syria and Phoenicia	 263 AD 	263.0	263.0	0.0
207591	οι εκ του γυμνασιου φιλωνα αλεξανδρου αμφαναιη γυμνασιαρχησαντα εκ του ιδιου και αλειψαντα εξ ολκηων τους μετεχοντας του γυμνασιου και τους παιδες και τους απαλαιστρους αρετης ενεκεν και μεγαλοψυχιας της εις εαυτους. οι εκ το[υ γυμνασιου].	Thessalia (Magnesia) — Demetrias — 2nd/1st c. BC — McDevitt 720	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 2nd/1st c. BC 	-200.0	-1.0	0.0
228572	τωπ[ολλω]νος ειμ[ι].	Eg. — Naukratis — 6th/5th c. BC	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 6th/5th c. BC	-600.0	-401.0	0.0
276368	[---- σ]εβαστω [------] [--- δη]μαρχικη[ς εξουσιας ---] [------]--[-------] [--------]ι----[------] [--- υπατω απο]δεδει[γμενω το - ---] [------- κ]αθιε[ρωσεν ----].	Pamph. — Side (Eski Adalia-Selimiye) — Rom. Imp. period — Side 1947 (1951) 80, 44 — Side Kitabeleri (1965) 17, 106	1702	Asia Minor	1651	Pamphylia	 Rom. Imp. period 	-27.0	284.0	0.0
323355	ηροφω[ν] χρυσ[ος].	Aeg. Isl. — Thasos: Koukos, Kalami Bay — 2nd quarter-mid. of 4th c. BC — BCH 106 (1982) 7, 22	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1596	Northern Aegean (IG XII,8) 	 2nd quarter-mid. of 4th c. BC 	-400.0	-301.0	0.0
313296	ιουστος τρις και δεκαετης.	Makedonia (Mygdonia) — Thessalonike — Ag. Paraskevi — 2nd/3rd c. AD — Makedonikoi vomoi (2002) 184, 149	1692	Northern Greece (IG X)	1485	Macedonia 	 2nd/3rd c. AD 	101.0	300.0	0.0
342967	[------] τιμοθεος ----- ------ ----- ------- [---].	Aigyptos — Thebai: Karnak — ca. 385 BC	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 ca. 385 BC	-385.0	-385.0	1.0
236994	θρασιππ[ο]υ μελας [κη]ρυκειον 0.	Att. — Athens: Kerameikos — non-stoich. — ca. 260-240 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 260-240 BC	-260.0	-240.0	1.0
227641	προνοια μυλασις.	Eg. — Alexandria (El Iskandariya) — 3rd c. BC — SB 1.5009	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 3rd c. BC 	-300.0	-201.0	0.0
240802	-- - αργυρολο[γ]εον[των --------] αθηναιου αστια ε[πιδαυριου] αριστοδαμου ------------ φλειησιοι δρ[αχμας ----------] ηνικε πασικ[λης ---] κορινθιοι [δραχμας --------] τετρακο[σιας ------------] πε[ντε ηνικε --------] λα[βωτας]. κρα[ννωνιοι δραχμας] δια[κοσιας ηνικε ----------] δωρ[ιεις εκ ---------- δραχμας] εκα[τον ----------] ---.	Phokis — Delphi — non-stoich. — 357-354 BC — CID 2.7	1698	Central Greece (IG VII-IX)	1272	Delphi 	 357-354 BC 	-357.0	-354.0	0.0
79915	[ανεγραψαν αρχοντες ----- -----]ς σκυμνος λαμπωνος και θεωροι τιμανδριδης ευθυκλευς παμφαιης αιχμοκριτου [ κατα ψηφισμα βουλης κ]αι δημου ελευ[θερι]ω[ν]ος αγαθηι τυχηι συμμαχον και σατυριωνα τους μητρωνος και κρινων την ζωπυρου [---------] ειναι πολιτας δοντας τηι πολει εκαστον στατηρας εκατον και αυτους και τους εκ τουτων γινομενους [και μετειναι αυτοις παντω]ν ων και τοις αλλοις θασιοις μετεστιν ιεναι δε αυτους και εις πατρην ην αν πειθωσιν ταυτα δε αναγραψαι [τους θεωρους το δε αναλωμα] δουναι τον ιερομνημονα. μη εξειναι δε υπερ τουτων μηδενι μητε ειπειν μητε επελθειν μητε επιψηφισαι [ος δ αν παρα ταυτα ειπηι η επε]λθηι η επιψηφισηι τα τε δοξαντα ακυρα εστω και χιλιους στατηρας οφειλετω ιερους τωι απολλωνι τωι πυθιωι. [δικασασθων δε οι απολογοι αν δε μη δικασωνται αυτοι οφειλον]των και δικασασθων αυτοις απολογοι οι επι τουτοις αιρεθεντες δικασ[ασθω δε] και των αλλων [ο εθελων και αν νικησηι ο ιδιωτης μηνυτης] γενομενο[ς μετειναι αυτωι το ημυσυ της καταδικης].	Thasos — beg. 3rd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1596	Northern Aegean (IG XII,8) 	 beg. 3rd c. BC	-300.0	-251.0	0.0
172808	αγαθη τυχηι. ιερωμενων διοσκορων το αρτεμεισεωνος αυρηλιος ασιαρχης χαρμιδου φυλης ρωμαιων ιερατευσας ανεθηκα διονυσω.	Scythia Minor — Istros-Histria — ca. 200-250 AD	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 ca. 200-250 AD	200.0	250.0	1.0
219977	ασυλον κατα τα προστεταγμενα. τωι επιστατηι θεαδελφειας της δεδομενης τοις βασιλευσιν εντευξεως παρα φιλιππου του τιμοκρατους μετενηνεγμενης δ εφ ημας συν τωι γεγονοτι προς αυτην χρηματισμωι αντιγραφον συνεσφραγισται μηδενι ουν επιτρεπε εισβιαζεσθαι εις τα δηλουμενα ιερα ακολουθως τους προστεταγμενοις ετους [θ]ωυτ. βασιλει πτολεμαιωι και βασιλισσηι κλεοπατραι τηι και τρυφαινηι τηι αδελφη θεοις φιλοπατορσι και φιλαδελφοις χαιρειν φιλιππος τιμοκρατους κορινθιος των φιλων και χιλιαρχων και περι υμας μαχαιροφορων υπαρχοντος εν κωμη θεαδελφειαι του αρσινοιτου ιερου ισιδος εσερεμφιος θεας μεγιστης και ετερου ιερου ηρακλεους θεου μεγαλου καλλινικου εν οις και ικονες υμων ανακεινται τινων δε παρα την υμετεραν προαιρεσιν επιτηδευοντων εισβιαζεσθαι εις τα ιερα και τους εν τουτοις αποτεταγμενους σκυλλειν υμων δε μεγιστοι βασιλεις επανωθεν τα προς το θειον ευσεβως διακειμενων μαλιστα δε προς την μεγιστην θεαν ισιν βουλομαι μεταλαβειν της εξ υμων προς παντας μεγαλοψυχου και ευεργετικης απαντησεως επιχωρηθεντος ειναι τα σημαινομενα ιερα ασυλα [ουδ]ενι εφεσεως ουσης εν τουτοις [βι]αιον διαπρασσεσθαι προς το απαραποδιστως τα νομιζομενα τοις θεοις επιτελεισθαι υπερ τε υμων και των τεκνων δεομαι υμων των κοινων σωτηρων αβλαβους οντος του αξιωματος ει δοκει επιχωρησαντας μοι το προκιμενον προσταξαι απολλωνιωι τωι συγγενει και στρατηγωι του νομου οπως ουτος γινωσκων την γεγονυιαν των ιερων ασυλιαν κατακολουθη τοις προστεταγμενοις μηθενι επιτρεπειν παρα ταυτα τι επιτελειν ουδενι εφεσεως ουσης εισβιαζεσθαι εις τα ιερα ουδε τους ιερεις περισπαν ουδε τους αυτοθι καταφευγοντας εγβιαζεσθαι ουδ αλλο ουδεν αδικημα συντελεισθαι προς το ανεμποδιστως τα νομιζομενα τοις θεοις και τας υμων και των τεκνων θυσιας και σπονδας επιτελειν ανατεθηναι δε και στηλας λιθινας προ εκατερου ιερου κυκλω δι ων ενγραφησεται τα υφ υμων μεγιστοι βασιλεις προστεταγμενα εις το μηθεν παρα ταυτα επιτελεισθαι ιν ω πεφιλανθρωπημενος ευτυχειτε. απολλωνιωι γινεσθω ετους επειφ.	Eg. — Theadelphia (Batn Ihrīt) — 70 BC — SB 3.6236; Fayoum 2.114	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 70 BC 	-70.0	-70.0	0.0
180446	[------- ιερ]εως δε [του αμφιαραου -------] [------ προξε]νον ειν[αι της πολεως ωρωπιων ---] [--------- χ]ρειας [παρεχεται ---------] [------- ευεργετ]αις [γεγραπται].	Boiotia — Oropos (Skala) — Amphiareion — 3rd c. BC	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 3rd c. BC	-300.0	-201.0	0.0
283849	τιτος φλαουιος ερενιος ουετρανος επι της λ[ε]γεωνος εκτης στρατειας κατεσκεασεν το μνη[μ]ειον εαυτω και τη γυναικι φλαουια σεκουνδα και τοις τεκνοις και φλ. [--] 0[---] λ[---] και[----- τοις] γονευσιν μνημης ενεκεν εαν δε τις αδικηση εν[οχος εστω] ηλιω και σελην[η --] ---.	Lycia (Kibyr.) — Tyriaion (Teke Kozağaçı) — Rom. Imp. period	1702	Asia Minor	1669	Lycia	 Rom. Imp. period	-27.0	284.0	0.0
216488	ερμ[ω]να[ξ] φιλωνος κυρηναιω.	Eg. — Abydos: Memnonion — Ptolemaic period	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 Ptolemaic period	-332.0	-31.0	0.0
236758	[κ]ηφισιευς. παρηγ[ορια].	Att. — 4th c. BC — IG II² 6449	1701	Attica (IG I-III)	1700	Attica	 4th c. BC 	-400.0	-301.0	0.0
152514	ηρακλει επινικ[ωι] η πολ[ις].	Makedonia (Chalkidike) — Antigoneia — Kouliakli — ca. 200-166 BC — SEG 29.569	1692	Northern Greece (IG X)	1485	Macedonia 	 ca. 200-166 BC 	-200.0	-166.0	1.0
268142	ενθα κατακιτε ο δουλος του θεου θεοκτιστος.	Gal., N. — Emirler — Byzantine period	1702	Asia Minor	1663	Galatia	 Byzantine period	330.0	1453.0	0.0
199103	παραμονα ανδραγαθω.	Crete, Ctr. — Chersonesos — 1st c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	474	Crete 	 1st c. BC	-100.0	-1.0	0.0
293496	θεσμοθεται ουεντιδιο[ς] ------ παμφιλος αγκυ[ληθεν] [απολλωνι υπο] μακραις.	Att. — 1st/2nd c. AD — IG II² 2911+2923	1701	Attica (IG I-III)	1700	Attica	 1st/2nd c. AD 	1.0	200.0	0.0
335523	[------ ------] κ[ρ]α[τ]ινος διογνητου ιερευς.	Epidauria — Epidauros: Asklepieion — 1st-5th c. AD — IG IV²,1 470, ll. 1-2	1690	Peloponnesos (IG IV-[VI])	1643	Epidauria (IG IV²,1) 	 1st-5th c. AD 	1.0	500.0	0.0
145068	επι ευθυμιχωι.	Boiotia — Tanagra — Rom. Imp. period	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 Rom. Imp. period	-27.0	284.0	0.0
190899	[φιλοδαμος] αριστοβουλου [ιερατευσας αλιο]υ και αθανας λινδια[ς] [και διος πολιεω]ς και αρταμιτος κεκο[ιας] και [------]ν και στραταγησας και ξεινις φιλοδαμου και πυθα ξεινι[ος] κατα θυγατροποιαν δε ξεινιο[ς] αθαναι λινδιαι. [---]γος ηρακλεωτας εποιησε.	Rhodos Isl. — Lindos — 169 BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1627	Rhodes and S. Dodecanese (IG XII,1) 	 169 BC	-169.0	-169.0	0.0
31979	[δεξ]ο αν[α]ξ κρον[ι]δα ζευ ολυνπιε καλον αγαλμα ιλε ο[ι θυ]μοι τοιλ λακεδαιμονιο[ις].	Elis — Olympia — 6th c. BC — IvO 252	1690	Peloponnesos (IG IV-[VI])	1658	Lakonia and Messenia (IG V,1) 	 6th c. BC 	-600.0	-501.0	0.0
277062	γλυκια ιουλιου του αγριου κολασθεισα υπο της αναειτιδος της εγ μητρω τον γλουθρουν επιζητησασα αν[εθ]ηκεν.	Lyd. — Kula, nr.? — Rom. Imp. period — Talanta 10-11 (1978/79) 88, 13	1702	Asia Minor	1654	Lydia	 Rom. Imp. period 	-27.0	284.0	0.0
229678	μερος δελτα τουτο μετρηται π[λ]εθρα πεντε ποδες χχχχηηη [-] και εμισθωθη τοπ[----] μισθωτης αντικαρ-[-------] εγγυητης [---------------] [------------------].	Attica — Athens: Agora — ca. 350-200 BC — Hesp. 61.1992.375,1	1701	Attica (IG I-III)	1700	Attica	 ca. 350-200 BC 	-350.0	-200.0	1.0
283685	[αυτοκρατορα καισαρα ---] [-----]ν α[ρχ]ιερ[εα] μεγιστο[ν] σεβαστον.	Lycia (Kibyr.) — Balboura (Çölkayiǧi) — 158 AD — CIG 4380k; LBW 1230 — IGR 3.469	1702	Asia Minor	1669	Lycia	 158 AD 	158.0	158.0	0.0
342973	μισθος καρι οποταμης.	Aigyptos — Thebai: Karnak — ca. 385 BC — ICS² p. 424, 453g (Add. Nova)	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 ICS² p. 424, 453g (Add. Nova)	-385.0	-385.0	1.0
292950	ακταιος πειρα[ιευς. --- α]κταιο πειραιεως.	Att. — Aigaleos — ca. 350 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 350 BC	-350.0	-350.0	1.0
186023	φιλοκαισαρες - [----]τρος [----]δου [φυσει] δε [----]ος [στρατα]γησας [θ]εοις. υλλεις αρισταγορας τελεσιππου φυσει δε αισχυλου στραταγησας θεοις. παμφυλοι λευκιος αβοριηνος λευκιου υιος κατλος στραταγησας θεοις. υπηρετευντος ονησα[γορα ------].	Kos Isl. — Prov. unkn. — 1st c. BC — Paton-Hicks 65; SGDI III,1 3654 — IGR IV 1046 — cf. Ancient Cos (1978) 206, n. 193	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 1st c. BC 	-100.0	-1.0	0.0
278351	ασκληπιαδης μηνοφωντι πατρι και τιτθα τη μητρι μνημης χαριν.	Bith. — Nikaia (Iznik): HamidiyéGölpazari — 2nd c. AD?	1702	Asia Minor	1666	Bithynia	 2nd c. AD?	101.0	200.0	1.0
228566	[απο]λλω σο[ν εμι].	Eg. — Naukratis — 6th/5th c. BC	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 6th/5th c. BC	-600.0	-401.0	0.0
236980	---- ηη [θεο]ξενου πα[ρωια]ς ασημος τι 0.	Att. — Athens: Kerameikos — non-stoich. — ca. 260-240 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 260-240 BC	-260.0	-240.0	1.0
219963	βασιλισσης και βασιλεως προσταξαντων αντι της προανακειμενης περι της αναθεσεως της προσευχης πλακος η υπογεγραμμενη επιγραφητω. βασιλευς πτολεμαιος ευεργετης την προσευχην ασυλον.	Eg. — Unk. Prov. [Delta?] — 145-116 BC — OGIS 1.129 = IGR 1.1315 — CIJud. 2.1449	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 145-116 BC 	-145.0	-116.0	0.0
